U 00 02 10 11 12
U 01 03 11 12 13
U 02 04 12 13 14
U 03 05 13 14 15
U 04 06 14 15 16
U 05 07 15 16 17
U 06 08 16 17 18
U 07 09 17 18 19
U 08 0a 18 19 1a
U 09 0b 19 1a 1b
U 0a 0c 1a 1b 1c
U 0b 0d 1b 1c 1d
U 0c 0e 1c 1d 1e
U 0d 0f 1d 1e 1f
U 0e 0g 1e 1f 1g
U 0f 0h 1f 1g 1h
U 0g 0i 1g 1h 1i
U 0h 0j 1h 1i 1j
U 10 12 20 21 22
U 11 13 21 22 23
U 12 14 22 23 24
U 13 15 23 24 25
U 14 16 24 25 26
U 15 17 25 26 27
U 16 18 26 27 28
U 17 19 27 28 29
U 18 1a 28 29 2a
U 19 1b 29 2a 2b
U 1a 1c 2a 2b 2c
U 1b 1d 2b 2c 2d
U 1c 1e 2c 2d 2e
U 1d 1f 2d 2e 2f
U 1e 1g 2e 2f 2g
U 1f 1h 2f 2g 2h
U 1g 1i 2g 2h 2i
U 1h 1j 2h 2i 2j
U 00 01 02 10 12
U 01 02 03 11 13
U 02 03 04 12 14
U 03 04 05 13 15
U 04 05 06 14 16
U 05 06 07 15 17
U 06 07 08 16 18
U 07 08 09 17 19
U 08 09 0a 18 1a
U 09 0a 0b 19 1b
U 0a 0b 0c 1a 1c
U 0b 0c 0d 1b 1d
U 0c 0d 0e 1c 1e
U 0d 0e 0f 1d 1f
U 0e 0f 0g 1e 1g
U 0f 0g 0h 1f 1h
U 0g 0h 0i 1g 1i
U 0h 0i 0j 1h 1j
U 10 11 12 20 22
U 11 12 13 21 23
U 12 13 14 22 24
U 13 14 15 23 25
U 14 15 16 24 26
U 15 16 17 25 27
U 16 17 18 26 28
U 17 18 19 27 29
U 18 19 1a 28 2a
U 19 1a 1b 29 2b
U 1a 1b 1c 2a 2c
U 1b 1c 1d 2b 2d
U 1c 1d 1e 2c 2e
U 1d 1e 1f 2d 2f
U 1e 1f 1g 2e 2g
U 1f 1g 1h 2f 2h
U 1g 1h 1i 2g 2i
U 1h 1i 1j 2h 2j
U 00 01 10 20 21
U 01 02 11 21 22
U 02 03 12 22 23
U 03 04 13 23 24
U 04 05 14 24 25
U 05 06 15 25 26
U 06 07 16 26 27
U 07 08 17 27 28
U 08 09 18 28 29
U 09 0a 19 29 2a
U 0a 0b 1a 2a 2b
U 0b 0c 1b 2b 2c
U 0c 0d 1c 2c 2d
U 0d 0e 1d 2d 2e
U 0e 0f 1e 2e 2f
U 0f 0g 1f 2f 2g
U 0g 0h 1g 2g 2h
U 0h 0i 1h 2h 2i
U 0i 0j 1i 2i 2j
U 00 01 11 20 21
U 01 02 12 21 22
U 02 03 13 22 23
U 03 04 14 23 24
U 04 05 15 24 25
U 05 06 16 25 26
U 06 07 17 26 27
U 07 08 18 27 28
U 08 09 19 28 29
U 09 0a 1a 29 2a
U 0a 0b 1b 2a 2b
U 0b 0c 1c 2b 2c
U 0c 0d 1d 2c 2d
U 0d 0e 1e 2d 2e
U 0e 0f 1f 2e 2f
U 0f 0g 1g 2f 2g
U 0g 0h 1h 2g 2h
U 0h 0i 1i 2h 2i
U 0i 0j 1j 2i 2j
